State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
GA,Macon Zip Market,31201,38.6,0.2391304347826087,46,11.0,46.0,46.0,160000.0,89.0,12.0,$100k-$208k,,True,
GA,East Dublin Zip Market,31027,38.46,0.3684210526315789,19,7.0,19.0,19.0,198500.0,55.0,0.0,$119k-$258k,,True,
GA,Mineral Bluff Zip Market,30559,38.42,0.16428571428571428,140,23.0,140.0,140.0,749000.0,77.0,48.0,$449k-$450k,,True,
GA,Buckhead Zip Market,30625,38.39,0.47058823529411764,34,16.0,34.0,34.0,925000.0,46.0,12.0,$555k-$450k,,True,
GA,Milner Zip Market,30257,38.16,0.32142857142857145,28,9.0,28.0,28.0,382450.0,65.0,8.0,$229k-$450k,,True,
GA,Colquitt Zip Market,39837,38.14,0.42857142857142855,14,6.0,14.0,14.0,175000.0,73.0,8.0,$105k-$228k,,True,
GA,Cairo Zip Market,39828,37.84,0.20833333333333334,48,10.0,48.0,48.0,329250.0,78.0,8.0,$198k-$428k,,True,
GA,Columbus Zip Market,31903,37.74,0.29850746268656714,67,20.0,67.0,67.0,80000.0,75.0,12.0,$100k-$104k,,True,
GA,Eastman Zip Market,31023,37.74,0.07317073170731707,41,3.0,41.0,41.0,224950.0,54.0,8.0,$135k-$292k,,True,
GA,Mansfield Zip Market,30055,37.39,0.20634920634920634,63,13.0,63.0,63.0,419500.0,115.0,16.0,$252k-$450k,,True,
GA,Millen Zip Market,30442,37.04,0.20833333333333334,24,5.0,24.0,24.0,233500.0,39.0,8.0,$140k-$304k,,True,
GA,Waynesboro Zip Market,30830,36.95,0.24,25,6.0,25.0,25.0,279900.0,52.0,8.0,$168k-$364k,,True,
GA,Jekyll Island Zip Market,31527,36.79,0.5121951219512195,41,21.0,41.0,41.0,549750.0,121.0,0.0,$330k-$450k,,True,
GA,Tyrone Zip Market,30290,36.46,0.3695652173913043,46,17.0,46.0,46.0,605000.0,40.0,8.0,$363k-$450k,,True,
GA,Swainsboro Zip Market,30401,36.45,0.1794871794871795,39,7.0,39.0,39.0,232400.0,74.0,12.0,$139k-$302k,,True,
GA,Oxford Zip Market,30054,36.2,0.1896551724137931,58,11.0,58.0,58.0,499900.0,70.0,24.0,$300k-$450k,,True,
GA,Talking Rock Zip Market,30175,36.1,0.16176470588235295,68,11.0,68.0,68.0,545000.0,63.0,24.0,$327k-$450k,,True,
GA,Hazlehurst Zip Market,31539,36.06,0.32,25,8.0,25.0,25.0,279953.0,72.0,4.0,$168k-$364k,,True,
GA,Luthersville Zip Market,30251,36.02,0.3333333333333333,12,4.0,12.0,12.0,306447.0,38.0,0.0,$184k-$398k,,True,
GA,Hawkinsville Zip Market,31036,35.93,0.23684210526315788,38,9.0,38.0,38.0,264000.0,109.0,12.0,$158k-$343k,,True,
GA,White Zip Market,30184,35.78,0.25,32,8.0,32.0,32.0,450000.0,55.0,12.0,$270k-$450k,,True,
GA,Sparta Zip Market,31087,35.58,0.1320754716981132,53,7.0,53.0,53.0,396950.0,80.0,12.0,$238k-$450k,,True,
GA,Gillsville Zip Market,30543,35.27,0.36363636363636365,11,4.0,11.0,11.0,374450.0,44.0,0.0,$225k-$450k,,True,
GA,Columbus Zip Market,31901,35.03,0.14705882352941177,34,5.0,34.0,34.0,378000.0,56.0,8.0,$227k-$450k,,True,
GA,Camilla Zip Market,31730,34.88,0.5,16,8.0,16.0,16.0,116950.0,121.0,0.0,$100k-$152k,,True,
GA,Lookout Mountain Zip Market,30750,34.74,0.3333333333333333,24,8.0,24.0,24.0,427500.0,61.0,4.0,$256k-$450k,,True,
GA,Gordon Zip Market,31031,34.5,0.3,10,3.0,10.0,10.0,239450.0,24.0,0.0,$144k-$311k,,True,
GA,Wrens Zip Market,30833,34.44,0.45454545454545453,11,5.0,11.0,11.0,290000.0,83.0,0.0,$174k-$377k,,True,
GA,Lake Park Zip Market,31636,34.39,0.2127659574468085,47,10.0,47.0,47.0,425000.0,89.0,12.0,$255k-$450k,,True,
GA,Sandersville Zip Market,31082,34.34,0.3333333333333333,21,7.0,21.0,21.0,211000.0,89.0,8.0,$127k-$274k,,True,
GA,Tybee Island Zip Market,31328,34.03,0.08196721311475409,122,10.0,122.0,122.0,709450.0,83.0,36.0,$426k-$450k,,True,
GA,Comer Zip Market,30629,33.98,0.25,24,6.0,24.0,24.0,355000.0,67.0,8.0,$213k-$450k,,True,
GA,Claxton Zip Market,30417,33.39,0.3076923076923077,26,8.0,26.0,26.0,285000.0,95.0,4.0,$171k-$370k,,True,
GA,Clarkston Zip Market,30021,33.37,0.12,25,3.0,25.0,25.0,345000.0,58.0,12.0,$207k-$448k,,True,
GA,Avondale Estates Zip Market,30002,33.37,0.6153846153846154,13,8.0,13.0,13.0,625000.0,37.0,4.0,$375k-$450k,,True,
GA,Maysville Zip Market,30558,32.96,0.1794871794871795,39,7.0,39.0,39.0,454900.0,75.0,20.0,$273k-$450k,,True,
GA,Hamilton Zip Market,31811,32.92,0.32,25,8.0,25.0,25.0,499500.0,56.0,8.0,$300k-$450k,,True,
GA,Manchester Zip Market,31816,32.88,0.2222222222222222,27,6.0,27.0,27.0,199990.0,67.0,4.0,$120k-$260k,,True,
GA,Atlanta Zip Market,30303,32.84,0.10714285714285714,28,3.0,28.0,28.0,187000.0,60.0,8.0,$112k-$243k,,True,
GA,Savannah Zip Market,31408,32.42,0.18518518518518517,27,5.0,27.0,27.0,290900.0,75.0,12.0,$175k-$378k,,True,
GA,Carlton Zip Market,30627,32.41,0.3,10,3.0,10.0,10.0,362450.0,40.0,0.0,$217k-$450k,,True,
GA,Concord Zip Market,30206,32.22,0.4,15,6.0,15.0,15.0,522407.0,47.0,4.0,$313k-$450k,,True,
GA,Metter Zip Market,30439,31.69,0.11538461538461539,26,3.0,26.0,26.0,252900.0,63.0,8.0,$152k-$329k,,True,
GA,Moultrie Zip Market,31788,31.43,0.35294117647058826,17,6.0,17.0,17.0,295000.0,95.0,0.0,$177k-$384k,,True,
GA,Vienna Zip Market,31092,31.06,0.38461538461538464,13,5.0,13.0,13.0,220000.0,99.0,0.0,$132k-$286k,,True,
GA,Lexington Zip Market,30648,30.64,0.35714285714285715,14,5.0,14.0,14.0,385000.0,74.0,0.0,$231k-$450k,,True,
GA,Murrayville Zip Market,30564,30.46,0.42857142857142855,21,9.0,21.0,21.0,642000.0,49.0,8.0,$385k-$450k,,True,
GA,Zebulon Zip Market,30295,30.39,0.29411764705882354,17,5.0,17.0,17.0,320000.0,80.0,4.0,$192k-$416k,,True,
GA,Nahunta Zip Market,31553,30.33,0.2857142857142857,14,4.0,14.0,14.0,279950.0,64.0,0.0,$168k-$364k,,True,
GA,Pelham Zip Market,31779,30.28,0.23809523809523808,21,5.0,21.0,21.0,180000.0,68.0,0.0,$108k-$234k,,True,
GA,Reidsville Zip Market,30453,30.24,0.20833333333333334,24,5.0,24.0,24.0,219900.0,73.0,4.0,$132k-$286k,,True,
GA,Rentz Zip Market,31075,30.05,0.36363636363636365,11,4.0,11.0,11.0,194900.0,94.0,4.0,$117k-$253k,,True,
GA,Tifton Zip Market,31793,30.02,0.13636363636363635,22,3.0,22.0,22.0,326200.0,59.0,4.0,$196k-$424k,,True,
GA,Mount Airy Zip Market,30563,29.64,0.15,20,3.0,20.0,20.0,349450.0,65.0,8.0,$210k-$450k,,True,
GA,Bishop Zip Market,30621,29.53,0.35135135135135137,37,13.0,37.0,37.0,832125.0,63.0,8.0,$499k-$450k,,True,
GA,Dawson Zip Market,39842,29.0,0.3125,16,5.0,16.0,16.0,137400.0,115.0,4.0,$100k-$179k,,True,
GA,Ranger Zip Market,30734,28.64,0.21212121212121213,33,7.0,33.0,33.0,517370.0,67.0,12.0,$310k-$450k,,True,
GA,Rydal Zip Market,30171,28.59,0.3448275862068966,29,10.0,29.0,29.0,737400.0,52.0,8.0,$442k-$450k,,True,
GA,Clermont Zip Market,30527,28.59,0.3333333333333333,27,9.0,27.0,27.0,649500.0,43.0,8.0,$390k-$450k,,True,
GA,Newborn Zip Market,30056,28.53,0.2727272727272727,11,3.0,11.0,11.0,464500.0,32.0,4.0,$279k-$450k,,True,
GA,Blakely Zip Market,39823,28.5,0.23809523809523808,21,5.0,21.0,21.0,226500.0,80.0,0.0,$136k-$294k,,True,
GA,Cherry Log Zip Market,30522,28.39,0.1044776119402985,67,7.0,67.0,67.0,599000.0,52.0,8.0,$359k-$450k,,True,
GA,Commerce Zip Market,30530,27.99,0.35294117647058826,34,12.0,34.0,34.0,637450.0,66.0,8.0,$382k-$450k,,True,
GA,Good Hope Zip Market,30641,26.6,0.6,15,9.0,15.0,15.0,585000.0,85.0,4.0,$351k-$450k,,True,
GA,Warrenton Zip Market,30828,25.77,0.23076923076923078,13,3.0,13.0,13.0,359900.0,74.0,4.0,$216k-$450k,,True,
GA,Naylor Zip Market,31641,25.66,0.16666666666666666,18,3.0,18.0,18.0,344950.0,81.0,4.0,$207k-$448k,,True,
GA,Moreland Zip Market,30259,22.33,0.391304347826087,23,9.0,23.0,23.0,588950.0,85.0,4.0,$353k-$450k,,True,
GA,Appling Zip Market,30802,21.98,0.3333333333333333,27,9.0,27.0,27.0,630700.0,85.0,8.0,$378k-$450k,,True,
GA,Waverly Zip Market,31565,21.42,0.19444444444444445,36,7.0,36.0,36.0,599900.0,66.0,8.0,$360k-$450k,,True,
GA,Suches Zip Market,30572,21.38,0.125,24,3.0,24.0,24.0,489000.0,83.0,8.0,$293k-$450k,,True,
GA,Cobb Zip Market,31735,20.73,0.23076923076923078,13,3.0,13.0,13.0,479900.0,71.0,4.0,$288k-$450k,,True,
GA,Georgetown Zip Market,39854,19.46,0.16,25,4.0,25.0,25.0,530000.0,96.0,8.0,$318k-$450k,,True,
GA,Lincolnton Zip Market,30817,18.99,0.21875,32,7.0,32.0,32.0,595000.0,78.0,8.0,$357k-$450k,,True,
GA,Dillard Zip Market,30537,18.46,0.13333333333333333,45,6.0,45.0,45.0,585000.0,106.0,8.0,$351k-$450k,,True,
GA,Lakemont Zip Market,30552,18.25,0.1388888888888889,36,5.0,36.0,36.0,750000.0,76.0,8.0,$450k-$450k,,True,
GA,Tiger Zip Market,30576,18.16,0.17857142857142858,28,5.0,28.0,28.0,713450.0,66.0,8.0,$428k-$450k,,True,
GA,Epworth Zip Market,30541,17.99,0.2,30,6.0,30.0,30.0,649000.0,68.0,4.0,$389k-$450k,,True,
GA,Taylorsville Zip Market,30178,17.43,0.25,20,5.0,20.0,20.0,682000.0,74.0,12.0,$409k-$450k,,True,
GA,Rising Fawn Zip Market,30738,14.47,0.26666666666666666,15,4.0,15.0,15.0,591950.0,66.0,0.0,$355k-$450k,,True,
GA,Sea Island Zip Market,31561,14.44,0.13793103448275862,29,4.0,29.0,29.0,6525000.0,73.0,0.0,"$3,915k-$450k",,True,
GA,Brooks Zip Market,30205,13.74,0.2777777777777778,18,5.0,18.0,18.0,831950.0,96.0,4.0,$499k-$450k,,True,
GA,Roopville Zip Market,30170,12.71,0.17391304347826086,23,4.0,23.0,23.0,624914.0,96.0,8.0,$375k-$450k,,True,
MI,Detroit Zip Market,48221,75.62,0.5093167701863354,161,82.0,161.0,161.0,188700.0,50.0,52.0,$94k-$252k,,True,
MI,Taylor Zip Market,48180,74.36,1.3670886075949367,79,108.0,79.0,79.0,179000.0,37.0,20.0,$90k-$239k,,True,
MI,Roseville Zip Market,48066,74.25,1.4166666666666667,72,102.0,72.0,72.0,169900.0,40.0,32.0,$85k-$227k,,True,
MI,Grand Blanc Zip Market,48439,73.49,0.8921568627450981,102,91.0,102.0,102.0,343000.0,33.0,40.0,$172k-$350k,,True,
MI,Detroit Zip Market,48235,73.36,0.5359477124183006,153,82.0,153.0,153.0,128450.0,58.0,40.0,$70k-$171k,,True,
MI,Eastpointe Zip Market,48021,73.13,0.7692307692307693,91,70.0,91.0,91.0,160000.0,47.0,32.0,$80k-$213k,,True,
MI,Muskegon Zip Market,49442,73.06,0.7926829268292683,82,65.0,82.0,82.0,185000.0,37.0,28.0,$92k-$247k,,True,
MI,Detroit Zip Market,48224,72.94,0.3694029850746269,268,99.0,268.0,268.0,89000.0,60.0,84.0,$70k-$119k,,True,
MI,Clinton Township Zip Market,48038,72.65,1.0163934426229508,61,62.0,61.0,61.0,234900.0,24.0,32.0,$117k-$313k,,True,
MI,Bay City Zip Market,48706,72.56,0.6907216494845361,97,67.0,97.0,97.0,249900.0,51.0,36.0,$125k-$333k,,True,
MI,Lansing Zip Market,48910,72.46,0.9333333333333333,75,70.0,75.0,75.0,119400.0,37.0,24.0,$70k-$159k,,True,
MI,Saint Clair Shores Zip Market,48080,72.38,0.8405797101449275,69,58.0,69.0,69.0,246000.0,25.0,28.0,$123k-$328k,,True,
MI,Detroit Zip Market,48228,72.21,0.47802197802197804,182,87.0,182.0,182.0,85000.0,60.0,44.0,$70k-$113k,,True,
MI,Ferndale Zip Market,48220,72.15,0.8857142857142857,70,62.0,70.0,70.0,249950.0,30.0,24.0,$125k-$333k,,True,
MI,Redford Zip Market,48239,72.13,1.0634920634920635,63,67.0,63.0,63.0,189450.0,26.0,24.0,$95k-$253k,,True,
MI,Jackson Zip Market,49203,72.04,0.7341772151898734,79,58.0,79.0,79.0,187800.0,40.0,32.0,$94k-$250k,,True,
MI,Niles Zip Market,49120,70.89,1.2542372881355932,59,74.0,59.0,59.0,267400.0,36.0,20.0,$134k-$350k,,True,
MI,Muskegon Zip Market,49444,70.65,0.8428571428571429,70,59.0,70.0,70.0,155000.0,47.0,32.0,$78k-$207k,,True,
MI,Detroit Zip Market,48219,70.14,0.4074074074074074,162,66.0,162.0,162.0,89999.0,58.0,56.0,$70k-$120k,,True,
MI,Flint Zip Market,48507,70.08,0.9384615384615385,65,61.0,65.0,65.0,84900.0,40.0,32.0,$70k-$113k,,True,
MI,Grand Rapids Zip Market,49507,70.0,1.3191489361702127,47,62.0,47.0,47.0,257900.0,31.0,28.0,$129k-$344k,,True,
MI,Port Huron Zip Market,48060,69.81,0.7014925373134329,67,47.0,67.0,67.0,219900.0,40.0,36.0,$110k-$293k,,True,
MI,Ypsilanti Zip Market,48197,69.79,1.537313432835821,67,103.0,67.0,67.0,340400.0,30.0,24.0,$170k-$350k,,True,
MI,Clinton Township Zip Market,48035,69.38,0.6875,64,44.0,64.0,64.0,250000.0,24.0,24.0,$125k-$333k,,True,
MI,Warren Zip Market,48091,69.29,0.5487804878048781,82,45.0,82.0,82.0,159900.0,39.0,32.0,$80k-$213k,,True,
MI,Warren Zip Market,48089,69.26,0.5196078431372549,102,53.0,102.0,102.0,139500.0,52.0,36.0,$70k-$186k,,True,
MI,Bay City Zip Market,48708,69.26,0.896551724137931,58,52.0,58.0,58.0,145000.0,33.0,20.0,$72k-$193k,,True,
MI,Jackson Zip Market,49201,69.16,0.5092592592592593,108,55.0,108.0,108.0,322900.0,35.0,36.0,$161k-$350k,,True,
MI,Royal Oak Zip Market,48073,69.05,0.8255813953488372,86,71.0,86.0,86.0,359999.0,29.0,24.0,$180k-$350k,,True,
MI,Madison Heights Zip Market,48071,68.86,0.9791666666666666,48,47.0,48.0,48.0,225000.0,28.0,24.0,$112k-$300k,,True,
MI,Trenton Zip Market,48183,68.66,1.0192307692307692,52,53.0,52.0,52.0,235000.0,31.0,16.0,$118k-$313k,,True,
MI,Midland Zip Market,48640,68.36,1.148936170212766,47,54.0,47.0,47.0,280000.0,36.0,24.0,$140k-$350k,,True,
MI,Sterling Heights Zip Market,48312,68.33,0.8771929824561403,57,50.0,57.0,57.0,307500.0,29.0,28.0,$154k-$350k,,True,
MI,Dearborn Zip Market,48124,68.07,0.864406779661017,59,51.0,59.0,59.0,250000.0,31.0,12.0,$125k-$333k,,True,
MI,Ypsilanti Zip Market,48198,67.78,1.4090909090909092,44,62.0,44.0,44.0,227400.0,33.0,16.0,$114k-$303k,,True,
MI,Grand Rapids Zip Market,49503,67.43,0.875,64,56.0,64.0,64.0,315000.0,30.0,16.0,$158k-$350k,,True,
MI,Adrian Zip Market,49221,67.41,1.2352941176470589,51,63.0,51.0,51.0,252400.0,46.0,16.0,$126k-$337k,,True,
MI,Flushing Zip Market,48433,67.24,1.1282051282051282,39,44.0,39.0,39.0,264900.0,39.0,32.0,$132k-$350k,,True,
MI,Benton Harbor Zip Market,49022,66.98,0.7708333333333334,48,37.0,48.0,48.0,200000.0,32.0,24.0,$100k-$267k,,True,
MI,Canton Zip Market,48188,66.96,1.0625,64,68.0,64.0,64.0,377300.0,30.0,36.0,$189k-$350k,,True,
MI,Warren Zip Market,48093,66.65,1.0222222222222221,45,46.0,45.0,45.0,249950.0,36.0,16.0,$125k-$333k,,True,
MI,Battle Creek Zip Market,49015,66.57,1.0232558139534884,43,44.0,43.0,43.0,282450.0,38.0,24.0,$141k-$350k,,True,
MI,Lincoln Park Zip Market,48146,66.44,0.9824561403508771,57,56.0,57.0,57.0,161200.0,39.0,8.0,$81k-$215k,,True,
MI,Inkster Zip Market,48141,66.34,0.8823529411764706,51,45.0,51.0,51.0,125000.0,35.0,12.0,$70k-$167k,,True,
MI,Garden City Zip Market,48135,66.21,1.1025641025641026,39,43.0,39.0,39.0,225000.0,36.0,20.0,$112k-$300k,,True,
MI,Saint Clair Shores Zip Market,48081,66.12,0.8181818181818182,44,36.0,44.0,44.0,279900.0,27.0,20.0,$140k-$350k,,True,
MI,Romulus Zip Market,48174,66.03,0.72,50,36.0,50.0,50.0,244900.0,29.0,16.0,$122k-$327k,,True,
MI,Hazel Park Zip Market,48030,66.03,0.6346153846153846,52,33.0,52.0,52.0,189900.0,36.0,28.0,$95k-$253k,,True,
MI,Lansing Zip Market,48906,66.0,1.0392156862745099,51,53.0,51.0,51.0,141400.0,54.0,20.0,$71k-$189k,,True,
MI,Howell Zip Market,48843,65.97,0.7319587628865979,97,71.0,97.0,97.0,429500.0,36.0,44.0,$215k-$350k,,True,
MI,East Lansing Zip Market,48823,65.91,0.6329113924050633,79,50.0,79.0,79.0,349000.0,29.0,20.0,$174k-$350k,,True,
MI,Lapeer Zip Market,48446,65.74,1.0,51,51.0,51.0,51.0,300950.0,40.0,16.0,$150k-$350k,,True,
MI,Saint Clair Shores Zip Market,48082,65.7,0.7083333333333334,48,34.0,48.0,48.0,249900.0,37.0,24.0,$125k-$333k,,True,
MI,Detroit Zip Market,48227,65.69,0.32338308457711445,201,65.0,201.0,201.0,89000.0,66.0,52.0,$70k-$119k,,True,
MI,Westland Zip Market,48185,65.64,1.5384615384615385,39,60.0,39.0,39.0,225000.0,24.0,8.0,$112k-$300k,,True,
MI,Dearborn Heights Zip Market,48127,65.64,0.6379310344827587,58,37.0,58.0,58.0,265000.0,26.0,12.0,$132k-$350k,,True,
MI,Lansing Zip Market,48911,65.64,1.4722222222222223,36,53.0,36.0,36.0,179995.0,35.0,16.0,$90k-$240k,,True,
MI,Lansing Zip Market,48917,65.48,1.3529411764705883,34,46.0,34.0,34.0,268950.0,26.0,16.0,$134k-$350k,,True,
MI,Harper Woods Zip Market,48225,65.43,0.4868421052631579,76,37.0,76.0,76.0,140000.0,44.0,28.0,$70k-$187k,,True,
MI,Westland Zip Market,48186,65.39,1.457142857142857,35,51.0,35.0,35.0,209500.0,23.0,12.0,$105k-$279k,,True,
MI,Davison Zip Market,48423,65.26,0.5774647887323944,71,41.0,71.0,71.0,324900.0,39.0,32.0,$162k-$350k,,True,
MI,Walled Lake Zip Market,48390,65.26,0.7377049180327869,61,45.0,61.0,61.0,329750.0,24.0,16.0,$165k-$350k,,True,
MI,Farmington Zip Market,48336,65.01,0.92,50,46.0,50.0,50.0,322400.0,34.0,20.0,$161k-$350k,,True,
MI,Dearborn Heights Zip Market,48125,64.97,0.8913043478260869,46,41.0,46.0,46.0,182450.0,37.0,12.0,$91k-$243k,,True,
MI,Warren Zip Market,48092,64.91,1.3333333333333333,33,44.0,33.0,33.0,260000.0,29.0,16.0,$130k-$347k,,True,
MI,Battle Creek Zip Market,49017,64.81,1.1944444444444444,36,43.0,36.0,36.0,197500.0,29.0,12.0,$99k-$263k,,True,
MI,Saginaw Zip Market,48602,64.72,0.504,125,63.0,125.0,125.0,85450.0,94.0,44.0,$70k-$114k,,True,
MI,Owosso Zip Market,48867,64.5,0.9534883720930233,43,41.0,43.0,43.0,234950.0,50.0,20.0,$117k-$313k,,True,
MI,Kalamazoo Zip Market,49048,64.33,1.375,32,44.0,32.0,32.0,192450.0,33.0,16.0,$96k-$257k,,True,
MI,Waterford Zip Market,48328,64.23,0.7592592592592593,54,41.0,54.0,54.0,309900.0,43.0,20.0,$155k-$350k,,True,
MI,Warren Zip Market,48088,64.23,1.0571428571428572,35,37.0,35.0,35.0,264950.0,25.0,12.0,$132k-$350k,,True,
MI,Alpena Zip Market,49707,64.15,0.6041666666666666,48,29.0,48.0,48.0,222450.0,31.0,20.0,$111k-$297k,,True,
MI,Gaylord Zip Market,49735,63.9,0.639344262295082,61,39.0,61.0,61.0,325000.0,35.0,20.0,$162k-$350k,,True,
MI,Mount Pleasant Zip Market,48858,63.88,0.45454545454545453,77,35.0,77.0,77.0,265000.0,45.0,28.0,$132k-$350k,,True,
MI,Livonia Zip Market,48150,63.56,1.1935483870967742,31,37.0,31.0,31.0,289000.0,21.0,16.0,$144k-$350k,,True,
MI,Canton Zip Market,48187,63.52,1.2037037037037037,54,65.0,54.0,54.0,390000.0,25.0,20.0,$195k-$350k,,True,
MI,Wyandotte Zip Market,48192,63.35,1.121212121212121,33,37.0,33.0,33.0,224900.0,38.0,16.0,$112k-$300k,,True,
MI,Livonia Zip Market,48152,63.34,1.3142857142857143,35,46.0,35.0,35.0,292400.0,33.0,12.0,$146k-$350k,,True,
MI,Detroit Zip Market,48205,63.33,0.32524271844660196,206,67.0,206.0,206.0,69000.0,61.0,76.0,$70k-$92k,,True,
MI,Oak Park Zip Market,48237,63.22,1.1515151515151516,33,38.0,33.0,33.0,215000.0,33.0,12.0,$108k-$287k,,True,
MI,Sterling Heights Zip Market,48313,63.02,1.5517241379310345,29,45.0,29.0,29.0,299500.0,19.0,16.0,$150k-$350k,,True,
MI,Allen Park Zip Market,48101,62.81,1.6,30,48.0,30.0,30.0,219900.0,23.0,8.0,$110k-$293k,,True,
MI,Southfield Zip Market,48076,62.8,0.6904761904761905,42,29.0,42.0,42.0,285000.0,32.0,16.0,$142k-$350k,,True,
MI,Ann Arbor Zip Market,48103,62.66,0.7758620689655172,116,90.0,116.0,116.0,569450.0,33.0,36.0,$285k-$350k,,True,
MI,Southgate Zip Market,48195,62.63,1.9285714285714286,28,54.0,28.0,28.0,224950.0,32.0,12.0,$112k-$300k,,True,
MI,Battle Creek Zip Market,49014,62.57,1.1290322580645162,31,35.0,31.0,31.0,205000.0,33.0,12.0,$102k-$273k,,True,
MI,Redford Zip Market,48240,62.57,0.8611111111111112,36,31.0,36.0,36.0,165900.0,35.0,12.0,$83k-$221k,,True,
MI,Grand Rapids Zip Market,49504,62.37,1.1176470588235294,34,38.0,34.0,34.0,317000.0,25.0,16.0,$158k-$350k,,True,
MI,Saginaw Zip Market,48603,62.3,1.263157894736842,38,48.0,38.0,38.0,335000.0,35.0,16.0,$168k-$350k,,True,
MI,Royal Oak Zip Market,48067,62.28,0.627906976744186,86,54.0,86.0,86.0,429000.0,23.0,24.0,$214k-$350k,,True,
MI,Sturgis Zip Market,49091,62.17,0.967741935483871,31,30.0,31.0,31.0,249000.0,37.0,16.0,$124k-$332k,,True,
MI,Allegan Zip Market,49010,62.06,0.6739130434782609,46,31.0,46.0,46.0,345000.0,30.0,32.0,$172k-$350k,,True,
MI,Waterford Zip Market,48329,61.97,1.34375,32,43.0,32.0,32.0,324900.0,24.0,16.0,$162k-$350k,,True,
MI,West Bloomfield Zip Market,48322,61.91,0.7142857142857143,70,50.0,70.0,70.0,409900.0,31.0,24.0,$205k-$350k,,True,
MI,Pontiac Zip Market,48340,61.8,0.7380952380952381,42,31.0,42.0,42.0,139900.0,45.0,12.0,$70k-$187k,,True,
MI,Detroit Zip Market,48234,61.5,0.3779527559055118,127,48.0,127.0,127.0,73950.0,55.0,40.0,$70k-$99k,,True,
MI,Mount Morris Zip Market,48458,61.41,0.6428571428571429,42,27.0,42.0,42.0,117200.0,44.0,16.0,$70k-$156k,,True,
MI,South Lyon Zip Market,48178,61.4,0.7079646017699115,113,80.0,113.0,113.0,485000.0,40.0,44.0,$242k-$350k,,True,
MI,Portage Zip Market,49024,61.37,0.9795918367346939,49,48.0,49.0,49.0,389950.0,34.0,24.0,$195k-$350k,,True,
MI,Roscommon Zip Market,48653,61.36,0.4444444444444444,63,28.0,63.0,63.0,269900.0,36.0,20.0,$135k-$350k,,True,
MI,Sterling Heights Zip Market,48310,61.26,0.6909090909090909,55,38.0,55.0,55.0,349900.0,27.0,12.0,$175k-$350k,,True,
MI,Detroit Zip Market,48214,61.2,0.35135135135135137,111,39.0,111.0,111.0,205000.0,55.0,28.0,$102k-$273k,,True,
MI,New Baltimore Zip Market,48047,61.18,0.8026315789473685,76,61.0,76.0,76.0,432400.0,37.0,20.0,$216k-$350k,,True,
MI,Hastings Zip Market,49058,61.12,1.8333333333333333,24,44.0,24.0,24.0,267500.0,32.0,12.0,$134k-$350k,,True,
MI,Big Rapids Zip Market,49307,61.09,0.6,45,27.0,45.0,45.0,272225.0,45.0,16.0,$136k-$350k,,True,
MI,Kalamazoo Zip Market,49006,61.02,1.0333333333333334,30,31.0,30.0,30.0,217450.0,40.0,12.0,$109k-$290k,,True,
MI,Swartz Creek Zip Market,48473,60.93,1.25,28,35.0,28.0,28.0,274400.0,32.0,8.0,$137k-$350k,,True,
MI,Brighton Zip Market,48116,60.92,1.0545454545454545,55,58.0,55.0,55.0,429999.0,25.0,24.0,$215k-$350k,,True,
MI,Kalamazoo Zip Market,49008,60.89,0.7647058823529411,34,26.0,34.0,34.0,179900.0,36.0,12.0,$90k-$240k,,True,
MI,Kalamazoo Zip Market,49001,60.86,1.1379310344827587,29,33.0,29.0,29.0,159950.0,49.0,16.0,$80k-$213k,,True,
MI,Livonia Zip Market,48154,60.84,1.7142857142857142,28,48.0,28.0,28.0,331450.0,17.0,16.0,$166k-$350k,,True,
MI,Grand Rapids Zip Market,49505,60.74,1.7741935483870968,31,55.0,31.0,31.0,347450.0,23.0,16.0,$174k-$350k,,True,
MI,Belleville Zip Market,48111,60.64,1.0925925925925926,54,59.0,54.0,54.0,387500.0,38.0,12.0,$194k-$350k,,True,
MI,Grand Rapids Zip Market,49548,60.54,1.2962962962962963,27,35.0,27.0,27.0,229900.0,33.0,8.0,$115k-$307k,,True,
MI,Holland Zip Market,49423,60.39,1.0566037735849056,53,56.0,53.0,53.0,423900.0,27.0,20.0,$212k-$350k,,True,
MI,Gladwin Zip Market,48624,60.35,0.41935483870967744,62,26.0,62.0,62.0,250000.0,38.0,24.0,$125k-$333k,,True,
MI,Rochester Zip Market,48307,60.27,0.7183098591549296,71,51.0,71.0,71.0,444900.0,31.0,28.0,$222k-$350k,,True,
MI,Utica Zip Market,48317,60.2,0.6857142857142857,35,24.0,35.0,35.0,312500.0,27.0,20.0,$156k-$350k,,True,
MI,Cadillac Zip Market,49601,60.19,0.48214285714285715,56,27.0,56.0,56.0,240000.0,38.0,12.0,$120k-$320k,,True,
MI,Greenville Zip Market,48838,60.16,1.0,32,32.0,32.0,32.0,320000.0,26.0,12.0,$160k-$350k,,True,
MI,Lansing Zip Market,48912,60.04,0.717948717948718,39,28.0,39.0,39.0,105000.0,43.0,8.0,$70k-$140k,,True,
MI,Holt Zip Market,48842,59.91,1.125,24,27.0,24.0,24.0,291700.0,19.0,12.0,$146k-$350k,,True,
