State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
MI,Howell Zip Market,48843,66.31,0.8333333333333334,108,90.0,108.0,108.0,449925.0,36.0,34.0,$225k-$350k,,True,
MI,Muskegon Zip Market,49441,68.76,0.6635514018691588,107,71.0,107.0,107.0,392925.0,39.0,44.0,$196k-$350k,,True,
MI,Highland Park Zip Market,48203,50.81,0.24299065420560748,107,26.0,107.0,107.0,61425.0,47.0,38.0,$70k-$82k,,True,
MI,Warren Zip Market,48089,68.78,0.47619047619047616,105,50.0,105.0,105.0,139900.0,50.0,28.0,$70k-$187k,,True,
MI,Royal Oak Zip Market,48067,64.05,0.54,100,54.0,100.0,100.0,430725.0,29.0,40.0,$215k-$350k,,True,
MI,Detroit Zip Market,48204,51.1,0.22448979591836735,98,22.0,98.0,98.0,76000.0,59.0,34.0,$70k-$101k,,True,
MI,Detroit Zip Market,48213,52.08,0.32978723404255317,94,31.0,94.0,94.0,62950.0,48.0,18.0,$70k-$84k,,True,
MI,Roseville Zip Market,48066,78.05,0.978494623655914,93,91.0,93.0,93.0,175000.0,30.0,40.0,$88k-$233k,,True,
MI,Fenton Zip Market,48430,58.38,0.7282608695652174,92,67.0,92.0,92.0,482200.0,47.0,32.0,$241k-$350k,,True,
MI,New Baltimore Zip Market,48047,64.97,0.7333333333333333,90,66.0,90.0,90.0,429533.0,32.0,30.0,$215k-$350k,,True,
MI,Eastpointe Zip Market,48021,72.38,0.8089887640449438,89,72.0,89.0,89.0,159225.0,52.0,26.0,$80k-$212k,,True,
MI,Kalamazoo Zip Market,49009,61.5,0.9438202247191011,89,84.0,89.0,89.0,463700.0,35.0,36.0,$232k-$350k,,True,
MI,Northville Zip Market,48167,58.76,0.6818181818181818,88,60.0,88.0,88.0,787450.0,33.0,30.0,$394k-$350k,,True,
MI,Ann Arbor Zip Market,48104,57.01,0.6704545454545454,88,59.0,88.0,88.0,542475.0,40.0,22.0,$271k-$350k,,True,
MI,Detroit Zip Market,48207,52.78,0.27586206896551724,87,24.0,87.0,87.0,194950.0,66.0,22.0,$97k-$260k,,True,
MI,Warren Zip Market,48091,70.6,0.5697674418604651,86,49.0,86.0,86.0,159925.0,42.0,30.0,$80k-$213k,,True,
MI,Rochester Zip Market,48307,60.78,0.7325581395348837,86,63.0,86.0,86.0,474725.0,31.0,46.0,$237k-$350k,,True,
MI,Detroit Zip Market,48202,50.55,0.18604651162790697,86,16.0,86.0,86.0,277450.0,55.0,22.0,$139k-$350k,,True,
MI,West Bloomfield Zip Market,48322,65.22,0.611764705882353,85,52.0,85.0,85.0,399975.0,35.0,42.0,$200k-$350k,,True,
MI,Detroit Zip Market,48206,54.73,0.2823529411764706,85,24.0,85.0,85.0,198747.0,61.0,30.0,$99k-$265k,,True,
MI,Detroit Zip Market,48223,58.61,0.36904761904761907,84,31.0,84.0,84.0,84450.0,45.0,14.0,$70k-$113k,,True,
MI,Harrison Township Zip Market,48045,54.26,0.4642857142857143,84,39.0,84.0,84.0,462400.0,35.0,44.0,$231k-$350k,,True,
MI,Grand Haven Zip Market,49417,57.92,0.6341463414634146,82,52.0,82.0,82.0,439950.0,55.0,22.0,$220k-$350k,,True,
MI,Saline Zip Market,48176,57.74,0.7926829268292683,82,65.0,82.0,82.0,572450.0,42.0,26.0,$286k-$350k,,True,
MI,East Lansing Zip Market,48823,69.84,0.8271604938271605,81,67.0,81.0,81.0,349950.0,36.0,34.0,$175k-$350k,,True,
MI,Harper Woods Zip Market,48225,61.83,0.41975308641975306,81,34.0,81.0,81.0,140750.0,55.0,22.0,$70k-$188k,,True,
MI,Macomb Zip Market,48044,62.5,1.0625,80,85.0,80.0,80.0,499675.0,28.0,48.0,$250k-$350k,,True,
MI,Mount Pleasant Zip Market,48858,67.75,0.6708860759493671,79,53.0,79.0,79.0,319750.0,52.0,34.0,$160k-$350k,,True,
MI,Holland Zip Market,49424,60.84,0.9367088607594937,79,74.0,79.0,79.0,501250.0,29.0,38.0,$251k-$350k,,True,
MI,Rockford Zip Market,49341,58.47,0.6835443037974683,79,54.0,79.0,79.0,561225.0,27.0,34.0,$281k-$350k,,True,
MI,Utica Zip Market,48315,55.57,0.5822784810126582,79,46.0,79.0,79.0,599925.0,34.0,28.0,$300k-$350k,,True,
MI,Taylor Zip Market,48180,74.63,1.2692307692307692,78,99.0,78.0,78.0,172300.0,35.0,22.0,$86k-$230k,,True,
MI,Plymouth Zip Market,48170,59.35,0.9230769230769231,78,72.0,78.0,78.0,577500.0,30.0,26.0,$289k-$350k,,True,
MI,Spring Lake Zip Market,49456,53.04,0.5512820512820513,78,43.0,78.0,78.0,549900.0,51.0,32.0,$275k-$350k,,True,
MI,Ferndale Zip Market,48220,72.37,0.7662337662337663,77,59.0,77.0,77.0,252475.0,34.0,24.0,$126k-$337k,,True,
MI,Muskegon Zip Market,49442,73.51,0.8947368421052632,76,68.0,76.0,76.0,189900.0,41.0,36.0,$95k-$253k,,True,
MI,Holland Zip Market,49423,63.42,0.7763157894736842,76,59.0,76.0,76.0,428075.0,33.0,32.0,$214k-$350k,,True,
MI,Lansing Zip Market,48910,72.12,0.9466666666666667,75,71.0,75.0,75.0,126225.0,43.0,22.0,$70k-$168k,,True,
MI,Caledonia Zip Market,49316,57.48,0.7432432432432432,74,55.0,74.0,74.0,599900.0,39.0,38.0,$300k-$350k,,True,
MI,Clinton Township Zip Market,48038,74.3,0.8904109589041096,73,65.0,73.0,73.0,265950.0,26.0,34.0,$133k-$350k,,True,
MI,Ypsilanti Zip Market,48197,69.6,1.1506849315068493,73,84.0,73.0,73.0,350000.0,34.0,26.0,$175k-$350k,,True,
MI,Canton Zip Market,48188,66.98,0.9178082191780822,73,67.0,73.0,73.0,392201.0,27.0,32.0,$196k-$350k,,True,
MI,Rochester Zip Market,48306,54.46,0.684931506849315,73,50.0,73.0,73.0,962450.0,38.0,18.0,$481k-$350k,,True,
MI,Port Huron Zip Market,48060,71.67,0.75,72,54.0,72.0,72.0,221850.0,35.0,28.0,$111k-$296k,,True,
MI,Flint Zip Market,48507,70.48,0.8888888888888888,72,64.0,72.0,72.0,81450.0,39.0,30.0,$70k-$109k,,True,
MI,Flint Zip Market,48504,38.74,0.2777777777777778,72,20.0,72.0,72.0,39863.0,48.0,22.0,$70k-$170k,,True,
MI,Saint Clair Shores Zip Market,48080,73.43,0.7887323943661971,71,56.0,71.0,71.0,249450.0,32.0,42.0,$125k-$333k,,True,
MI,Utica Zip Market,48316,63.37,0.7323943661971831,71,52.0,71.0,71.0,424605.0,23.0,34.0,$212k-$350k,,True,
MI,South Haven Zip Market,49090,45.68,0.4084507042253521,71,29.0,71.0,71.0,506950.0,48.0,22.0,$253k-$350k,,True,
MI,Walled Lake Zip Market,48390,67.5,0.6142857142857143,70,43.0,70.0,70.0,327450.0,31.0,36.0,$164k-$350k,,True,
MI,West Bloomfield Zip Market,48323,52.55,0.5142857142857142,70,36.0,70.0,70.0,621750.0,31.0,28.0,$311k-$350k,,True,
MI,Davison Zip Market,48423,70.12,0.782608695652174,69,54.0,69.0,69.0,316200.0,37.0,42.0,$158k-$350k,,True,
MI,Saint Joseph Zip Market,49085,58.53,1.1159420289855073,69,77.0,69.0,69.0,470000.0,39.0,34.0,$235k-$350k,,True,
MI,Muskegon Zip Market,49444,68.17,0.8970588235294118,68,61.0,68.0,68.0,168975.0,53.0,16.0,$84k-$225k,,True,
MI,Algonac Zip Market,48001,54.73,0.38235294117647056,68,26.0,68.0,68.0,378250.0,45.0,40.0,$189k-$350k,,True,
MI,Lexington Zip Market,48450,45.47,0.1323529411764706,68,9.0,68.0,68.0,291900.0,54.0,20.0,$146k-$350k,,True,
MI,Sterling Heights Zip Market,48312,68.85,0.696969696969697,66,46.0,66.0,66.0,299950.0,31.0,24.0,$150k-$350k,,True,
MI,Grand Rapids Zip Market,49503,68.19,0.7272727272727273,66,48.0,66.0,66.0,318450.0,42.0,38.0,$159k-$350k,,True,
MI,Flint Zip Market,48503,55.8,0.45454545454545453,66,30.0,66.0,66.0,57450.0,42.0,36.0,$70k-$77k,,True,
MI,Coldwater Zip Market,49036,53.79,0.42424242424242425,66,28.0,66.0,66.0,371725.0,63.0,38.0,$186k-$350k,,True,
MI,Commerce Township Zip Market,48382,50.72,0.48484848484848486,66,32.0,66.0,66.0,642425.0,32.0,24.0,$321k-$350k,,True,
MI,Dearborn Zip Market,48124,68.89,0.6153846153846154,65,40.0,65.0,65.0,249950.0,34.0,28.0,$125k-$333k,,True,
MI,Monroe Zip Market,48161,56.69,0.38461538461538464,65,25.0,65.0,65.0,300213.0,49.0,20.0,$150k-$350k,,True,
MI,Bloomfield Hills Zip Market,48304,51.32,0.5538461538461539,65,36.0,65.0,65.0,774450.0,28.0,14.0,$387k-$350k,,True,
MI,Bloomfield Hills Zip Market,48302,47.27,0.4461538461538462,65,29.0,65.0,65.0,1098500.0,35.0,16.0,$549k-$350k,,True,
MI,Clinton Township Zip Market,48035,69.05,0.703125,64,45.0,64.0,64.0,261188.0,39.0,24.0,$131k-$348k,,True,
MI,Redford Zip Market,48239,73.0,1.1587301587301588,63,73.0,63.0,63.0,184450.0,33.0,30.0,$92k-$246k,,True,
MI,Brighton Zip Market,48116,62.86,0.8888888888888888,63,56.0,63.0,63.0,414950.0,32.0,30.0,$207k-$350k,,True,
MI,Grand Rapids Zip Market,49506,57.89,0.9841269841269841,63,62.0,63.0,63.0,466925.0,34.0,38.0,$233k-$350k,,True,
MI,Flint Zip Market,48506,46.51,0.4444444444444444,63,28.0,63.0,63.0,49075.0,54.0,34.0,$70k-$170k,,True,
MI,Waterford Zip Market,48328,70.85,0.8688524590163934,61,53.0,61.0,61.0,280000.0,37.0,34.0,$140k-$350k,,True,
MI,Canton Zip Market,48187,65.27,0.9166666666666666,60,55.0,60.0,60.0,377725.0,31.0,30.0,$189k-$350k,,True,
MI,Dearborn Heights Zip Market,48127,65.14,0.6,60,36.0,60.0,60.0,299450.0,32.0,18.0,$150k-$350k,,True,
MI,Madison Heights Zip Market,48071,71.0,0.7627118644067796,59,45.0,59.0,59.0,241350.0,28.0,34.0,$121k-$322k,,True,
MI,Ypsilanti Zip Market,48198,70.42,0.9491525423728814,59,56.0,59.0,59.0,235000.0,29.0,18.0,$118k-$313k,,True,
MI,Portage Zip Market,49024,65.0,0.9322033898305084,59,55.0,59.0,59.0,380400.0,33.0,32.0,$190k-$350k,,True,
MI,Belleville Zip Market,48111,63.26,1.0677966101694916,59,63.0,59.0,59.0,389998.0,33.0,18.0,$195k-$350k,,True,
MI,Trenton Zip Market,48183,70.09,1.0344827586206897,58,60.0,58.0,58.0,240950.0,30.0,16.0,$120k-$321k,,True,
MI,Benton Harbor Zip Market,49022,68.2,0.6551724137931034,58,38.0,58.0,58.0,206123.0,34.0,28.0,$103k-$275k,,True,
MI,Inkster Zip Market,48141,63.05,0.603448275862069,58,35.0,58.0,58.0,125450.0,52.0,14.0,$70k-$167k,,True,
MI,Grosse Pointe Zip Market,48236,54.64,0.8448275862068966,58,49.0,58.0,58.0,463725.0,30.0,20.0,$232k-$350k,,True,
MI,Troy Zip Market,48085,50.69,0.5517241379310345,58,32.0,58.0,58.0,527000.0,28.0,18.0,$264k-$350k,,True,
MI,Washington Zip Market,48094,49.22,0.49122807017543857,57,28.0,57.0,57.0,716423.0,29.0,22.0,$358k-$350k,,True,
MI,Farmington Zip Market,48336,65.07,0.7142857142857143,56,40.0,56.0,56.0,334900.0,35.0,28.0,$167k-$350k,,True,
MI,Hazel Park Zip Market,48030,67.8,0.6909090909090909,55,38.0,55.0,55.0,174925.0,35.0,24.0,$87k-$233k,,True,
MI,Lapeer Zip Market,48446,66.98,1.0,54,54.0,54.0,54.0,328675.0,41.0,32.0,$164k-$350k,,True,
MI,Byron Center Zip Market,49315,56.75,1.0925925925925926,54,59.0,54.0,54.0,600000.0,32.0,34.0,$300k-$350k,,True,
MI,Milford Zip Market,48381,50.76,0.7222222222222222,54,39.0,54.0,54.0,586225.0,49.0,20.0,$293k-$350k,,True,
MI,Sterling Heights Zip Market,48310,62.69,0.9433962264150944,53,50.0,53.0,53.0,354500.0,35.0,12.0,$177k-$350k,,True,
MI,Hamtramck Zip Market,48212,55.21,0.37735849056603776,53,20.0,53.0,53.0,176725.0,48.0,16.0,$88k-$236k,,True,
MI,Linden Zip Market,48451,53.68,0.8679245283018868,53,46.0,53.0,53.0,461910.0,40.0,26.0,$231k-$350k,,True,
MI,White Lake Zip Market,48386,53.36,0.7547169811320755,53,40.0,53.0,53.0,506225.0,31.0,22.0,$253k-$350k,,True,
MI,Clarkston Zip Market,48348,51.71,0.6226415094339622,53,33.0,53.0,53.0,650000.0,25.0,20.0,$325k-$350k,,True,
MI,Westland Zip Market,48185,70.93,1.1730769230769231,52,61.0,52.0,52.0,212450.0,25.0,22.0,$106k-$283k,,True,
MI,Saint Clair Shores Zip Market,48082,69.64,0.8076923076923077,52,42.0,52.0,52.0,249950.0,30.0,32.0,$125k-$333k,,True,
MI,Lansing Zip Market,48906,67.06,0.8461538461538461,52,44.0,52.0,52.0,150000.0,44.0,20.0,$75k-$200k,,True,
MI,Pinckney Zip Market,48169,52.11,0.75,52,39.0,52.0,52.0,579450.0,34.0,18.0,$290k-$350k,,True,
MI,Lincoln Park Zip Market,48146,68.57,1.3333333333333333,51,68.0,51.0,51.0,166500.0,43.0,18.0,$83k-$222k,,True,
MI,Romulus Zip Market,48174,65.92,0.8431372549019608,51,43.0,51.0,51.0,237425.0,42.0,14.0,$119k-$317k,,True,
MI,Three Rivers Zip Market,49093,62.15,0.6470588235294118,51,33.0,51.0,51.0,334225.0,42.0,26.0,$167k-$350k,,True,
MI,Clinton Township Zip Market,48036,60.79,0.49019607843137253,51,25.0,51.0,51.0,317500.0,31.0,26.0,$159k-$350k,,True,
MI,Ludington Zip Market,49431,55.92,0.47058823529411764,51,24.0,51.0,51.0,387000.0,34.0,32.0,$194k-$350k,,True,
MI,Hudsonville Zip Market,49426,53.95,1.2745098039215685,51,65.0,51.0,51.0,545500.0,36.0,16.0,$273k-$350k,,True,
MI,Saint Clair Shores Zip Market,48081,68.48,0.82,50,41.0,50.0,50.0,275000.0,34.0,28.0,$138k-$350k,,True,
MI,Marshall Zip Market,49068,61.45,0.58,50,29.0,50.0,50.0,328675.0,38.0,24.0,$164k-$350k,,True,
MI,Grand Rapids Zip Market,49525,54.29,1.04,50,52.0,50.0,50.0,536225.0,30.0,20.0,$268k-$350k,,True,
MI,Clarkston Zip Market,48346,54.17,0.74,50,37.0,50.0,50.0,488573.0,29.0,36.0,$244k-$350k,,True,
MI,Stanwood Zip Market,49346,40.22,0.3,50,15.0,50.0,50.0,433475.0,53.0,22.0,$217k-$350k,,True,
MI,Westland Zip Market,48186,68.56,1.0204081632653061,49,50.0,49.0,49.0,215000.0,32.0,18.0,$108k-$287k,,True,
MI,Flushing Zip Market,48433,67.37,0.7551020408163265,49,37.0,49.0,49.0,254950.0,37.0,26.0,$127k-$340k,,True,
MI,Grand Rapids Zip Market,49507,71.07,1.3958333333333333,48,67.0,48.0,48.0,263475.0,31.0,32.0,$132k-$350k,,True,
MI,Kalamazoo Zip Market,49008,66.32,0.6666666666666666,48,32.0,48.0,48.0,224950.0,32.0,24.0,$112k-$300k,,True,
MI,Ann Arbor Zip Market,48108,58.41,1.0625,48,51.0,48.0,48.0,439450.0,33.0,22.0,$220k-$350k,,True,
MI,Southfield Zip Market,48075,57.7,0.4583333333333333,48,22.0,48.0,48.0,249975.0,51.0,16.0,$125k-$333k,,True,
MI,Detroit Zip Market,48215,51.38,0.3541666666666667,48,17.0,48.0,48.0,165975.0,57.0,16.0,$83k-$221k,,True,
MI,Okemos Zip Market,48864,48.75,0.6875,48,33.0,48.0,48.0,599900.0,43.0,14.0,$300k-$350k,,True,
MI,Detroit Zip Market,48201,34.55,0.1875,48,9.0,48.0,48.0,408200.0,52.0,12.0,$204k-$350k,,True,
MI,Allegan Zip Market,49010,63.61,0.9148936170212766,47,43.0,47.0,47.0,348650.0,38.0,28.0,$174k-$350k,,True,
MI,Northville Zip Market,48168,51.5,0.9148936170212766,47,43.0,47.0,47.0,720225.0,33.0,14.0,$360k-$350k,,True,
MI,Garden City Zip Market,48135,69.37,1.0434782608695652,46,48.0,46.0,46.0,218950.0,23.0,24.0,$109k-$292k,,True,
MI,Battle Creek Zip Market,49017,65.93,0.8695652173913043,46,40.0,46.0,46.0,236000.0,33.0,14.0,$118k-$315k,,True,
MI,Owosso Zip Market,48867,64.71,0.8695652173913043,46,40.0,46.0,46.0,273650.0,40.0,12.0,$137k-$350k,,True,
MI,Grand Rapids Zip Market,49508,63.3,1.1304347826086956,46,52.0,46.0,46.0,369250.0,23.0,20.0,$185k-$350k,,True,
MI,West Bloomfield Zip Market,48324,48.8,0.6304347826086957,46,29.0,46.0,46.0,576250.0,29.0,14.0,$288k-$350k,,True,
MI,Farmington Zip Market,48334,61.1,0.5555555555555556,45,25.0,45.0,45.0,248724.0,40.0,14.0,$124k-$332k,,True,
MI,Lansing Zip Market,48911,69.07,1.0909090909090908,44,48.0,44.0,44.0,189900.0,23.0,24.0,$95k-$253k,,True,
MI,Warren Zip Market,48093,68.11,1.1363636363636365,44,50.0,44.0,44.0,235000.0,28.0,18.0,$118k-$313k,,True,
MI,Lansing Zip Market,48912,63.33,0.7272727272727273,44,32.0,44.0,44.0,116925.0,42.0,14.0,$70k-$156k,,True,
MI,Big Rapids Zip Market,49307,62.34,0.6590909090909091,44,29.0,44.0,44.0,262400.0,45.0,16.0,$131k-$350k,,True,
MI,Mount Morris Zip Market,48458,61.52,0.6136363636363636,44,27.0,44.0,44.0,117225.0,43.0,14.0,$70k-$156k,,True,
MI,Dowagiac Zip Market,49047,57.37,0.6136363636363636,44,27.0,44.0,44.0,324950.0,56.0,18.0,$162k-$350k,,True,
MI,Franklin Zip Market,48025,48.23,0.5454545454545454,44,24.0,44.0,44.0,814713.0,22.0,20.0,$407k-$350k,,True,
MI,Flint Zip Market,48505,40.23,0.5227272727272727,44,23.0,44.0,44.0,23725.0,65.0,12.0,$70k-$170k,,True,
MI,Battle Creek Zip Market,49015,65.82,1.2093023255813953,43,52.0,43.0,43.0,264975.0,45.0,16.0,$132k-$350k,,True,
MI,Waterford Zip Market,48329,62.43,1.0,43,43.0,43.0,43.0,338675.0,31.0,14.0,$169k-$350k,,True,
MI,Novi Zip Market,48375,51.99,1.0,43,43.0,43.0,43.0,467475.0,34.0,20.0,$234k-$350k,,True,
MI,Brighton Zip Market,48114,50.73,1.0930232558139534,43,47.0,43.0,43.0,603425.0,39.0,14.0,$302k-$350k,,True,
MI,Rochester Zip Market,48309,50.7,1.0232558139534884,43,44.0,43.0,43.0,547475.0,29.0,10.0,$274k-$350k,,True,
MI,Battle Creek Zip Market,49037,64.39,0.8095238095238095,42,34.0,42.0,42.0,143800.0,43.0,20.0,$72k-$192k,,True,
MI,Redford Zip Market,48240,62.63,0.6190476190476191,42,26.0,42.0,42.0,161200.0,39.0,20.0,$81k-$215k,,True,
MI,Troy Zip Market,48083,56.32,0.5476190476190477,42,23.0,42.0,42.0,384000.0,27.0,24.0,$192k-$350k,,True,
MI,New Baltimore Zip Market,48051,55.19,0.6666666666666666,42,28.0,42.0,42.0,385975.0,44.0,16.0,$193k-$350k,,True,
MI,Allendale Zip Market,49401,47.21,0.6190476190476191,42,26.0,42.0,42.0,493863.0,37.0,16.0,$247k-$350k,,True,
MI,Bloomfield Hills Zip Market,48301,44.12,0.5238095238095238,42,22.0,42.0,42.0,981250.0,33.0,10.0,$491k-$350k,,True,
MI,Utica Zip Market,48317,66.85,0.8292682926829268,41,34.0,41.0,41.0,291425.0,20.0,34.0,$146k-$350k,,True,
MI,Warren Zip Market,48092,65.37,0.7073170731707317,41,29.0,41.0,41.0,257500.0,24.0,22.0,$129k-$343k,,True,
MI,Grand Rapids Zip Market,49504,64.63,1.048780487804878,41,43.0,41.0,41.0,317425.0,29.0,20.0,$159k-$350k,,True,
MI,Wyandotte Zip Market,48192,64.41,0.926829268292683,41,38.0,41.0,41.0,214900.0,39.0,14.0,$107k-$287k,,True,
MI,Dearborn Heights Zip Market,48125,63.57,0.8780487804878049,41,36.0,41.0,41.0,179925.0,30.0,8.0,$90k-$240k,,True,
MI,Livonia Zip Market,48152,60.87,1.170731707317073,41,48.0,41.0,41.0,377500.0,24.0,16.0,$189k-$350k,,True,
MI,Grand Rapids Zip Market,49512,57.92,0.8780487804878049,41,36.0,41.0,41.0,362530.0,45.0,14.0,$181k-$350k,,True,
MI,Baldwin Zip Market,49304,53.97,0.3902439024390244,41,16.0,41.0,41.0,219900.0,40.0,16.0,$110k-$293k,,True,
MI,Muskegon Zip Market,49445,60.79,0.9,40,36.0,40.0,40.0,349925.0,39.0,22.0,$175k-$350k,,True,
MI,Sterling Heights Zip Market,48314,53.44,0.8205128205128205,39,32.0,39.0,39.0,413225.0,35.0,8.0,$207k-$350k,,True,
MI,Farmington Zip Market,48331,51.03,0.8205128205128205,39,32.0,39.0,39.0,533748.0,28.0,24.0,$267k-$350k,,True,
MI,Troy Zip Market,48098,48.48,0.6666666666666666,39,26.0,39.0,39.0,605897.0,22.0,16.0,$303k-$350k,,True,
MI,Oxford Zip Market,48371,50.93,0.9210526315789473,38,35.0,38.0,38.0,552675.0,29.0,20.0,$276k-$350k,,True,
MI,Grand Rapids Zip Market,49546,50.16,0.9473684210526315,38,36.0,38.0,38.0,650000.0,32.0,16.0,$325k-$350k,,True,
MI,Zeeland Zip Market,49464,50.01,1.0,38,38.0,38.0,38.0,513700.0,27.0,12.0,$257k-$350k,,True,
MI,Lansing Zip Market,48917,65.47,1.1891891891891893,37,44.0,37.0,37.0,272350.0,35.0,16.0,$136k-$350k,,True,
MI,Greenville Zip Market,48838,63.05,1.0,37,37.0,37.0,37.0,340400.0,30.0,28.0,$170k-$350k,,True,
MI,Lansing Zip Market,48915,62.9,0.9459459459459459,37,35.0,37.0,37.0,139950.0,45.0,14.0,$70k-$187k,,True,
MI,Grand Rapids Zip Market,49505,62.31,1.4594594594594594,37,54.0,37.0,37.0,340000.0,28.0,14.0,$170k-$350k,,True,
MI,Kalamazoo Zip Market,49006,62.23,0.8378378378378378,37,31.0,37.0,37.0,241450.0,41.0,12.0,$121k-$322k,,True,
MI,Howell Zip Market,48855,60.97,1.162162162162162,37,43.0,37.0,37.0,357425.0,36.0,20.0,$179k-$350k,,True,
MI,Grandville Zip Market,49418,56.63,1.3243243243243243,37,49.0,37.0,37.0,440700.0,26.0,20.0,$220k-$350k,,True,
MI,Detroit Zip Market,48208,48.62,0.32432432432432434,37,12.0,37.0,37.0,271200.0,47.0,18.0,$136k-$350k,,True,
MI,Warren Zip Market,48088,65.48,1.1388888888888888,36,41.0,36.0,36.0,271000.0,25.0,14.0,$136k-$350k,,True,
MI,Clio Zip Market,48420,63.79,0.9166666666666666,36,33.0,36.0,36.0,278225.0,38.0,18.0,$139k-$350k,,True,
MI,Monroe Zip Market,48162,62.95,0.7777777777777778,36,28.0,36.0,36.0,257630.0,38.0,18.0,$129k-$344k,,True,
MI,Oak Park Zip Market,48237,62.52,0.75,36,27.0,36.0,36.0,232450.0,33.0,14.0,$116k-$310k,,True,
MI,Sturgis Zip Market,49091,61.48,0.8333333333333334,36,30.0,36.0,36.0,246000.0,44.0,12.0,$123k-$328k,,True,
MI,Pontiac Zip Market,48340,59.05,0.7777777777777778,36,28.0,36.0,36.0,137475.0,61.0,16.0,$70k-$183k,,True,
MI,Southfield Zip Market,48076,64.39,1.2,35,42.0,35.0,35.0,274975.0,36.0,14.0,$137k-$350k,,True,
MI,Kalamazoo Zip Market,49048,64.3,1.3428571428571427,35,47.0,35.0,35.0,195825.0,35.0,12.0,$98k-$261k,,True,
MI,Sterling Heights Zip Market,48313,62.84,1.2,35,42.0,35.0,35.0,299975.0,28.0,10.0,$150k-$350k,,True,
MI,Waterford Zip Market,48327,59.9,0.9142857142857143,35,32.0,35.0,35.0,347175.0,21.0,14.0,$174k-$350k,,True,
MI,Romeo Zip Market,48065,40.61,0.45714285714285713,35,16.0,35.0,35.0,612250.0,37.0,14.0,$306k-$350k,,True,
MI,Portage Zip Market,49002,61.32,1.088235294117647,34,37.0,34.0,34.0,342498.0,30.0,20.0,$171k-$350k,,True,
MI,Alma Zip Market,48801,55.92,0.696969696969697,33,23.0,33.0,33.0,222022.0,67.0,14.0,$111k-$296k,,True,
MI,Dearborn Zip Market,48126,54.84,0.5757575757575758,33,19.0,33.0,33.0,329250.0,35.0,10.0,$165k-$350k,,True,
MI,Lake Orion Zip Market,48362,42.82,0.6060606060606061,33,20.0,33.0,33.0,604924.0,45.0,12.0,$302k-$350k,,True,
MI,Battle Creek Zip Market,49014,63.19,1.09375,32,35.0,32.0,32.0,276225.0,39.0,16.0,$138k-$350k,,True,
MI,Holly Zip Market,48442,60.07,1.125,32,36.0,32.0,32.0,342425.0,28.0,14.0,$171k-$350k,,True,
MI,Southfield Zip Market,48033,57.4,0.59375,32,19.0,32.0,32.0,192000.0,41.0,10.0,$96k-$256k,,True,
MI,Marysville Zip Market,48040,57.18,0.53125,32,17.0,32.0,32.0,255650.0,37.0,14.0,$128k-$341k,,True,
MI,Milan Zip Market,48160,55.79,0.71875,32,23.0,32.0,32.0,347175.0,38.0,12.0,$174k-$350k,,True,
MI,Ada Zip Market,49301,48.17,0.90625,32,29.0,32.0,32.0,908950.0,31.0,16.0,$454k-$350k,,True,
MI,Dexter Zip Market,48130,45.29,1.15625,32,37.0,32.0,32.0,655136.0,41.0,4.0,$328k-$350k,,True,
MI,Fennville Zip Market,49408,40.75,0.53125,32,17.0,32.0,32.0,649450.0,45.0,12.0,$325k-$350k,,True,
MI,Hastings Zip Market,49058,62.92,1.1935483870967742,31,37.0,31.0,31.0,291400.0,30.0,14.0,$146k-$350k,,True,
MI,Holt Zip Market,48842,62.78,1.1290322580645162,31,35.0,31.0,31.0,252450.0,30.0,10.0,$126k-$337k,,True,
MI,Pontiac Zip Market,48341,60.72,0.7419354838709677,31,23.0,31.0,31.0,199999.0,32.0,12.0,$100k-$267k,,True,
MI,Temperance Zip Market,48182,60.49,0.967741935483871,31,30.0,31.0,31.0,306750.0,36.0,14.0,$153k-$350k,,True,
MI,Pontiac Zip Market,48342,52.98,0.5806451612903226,31,18.0,31.0,31.0,135000.0,65.0,10.0,$70k-$180k,,True,
MI,Richland Zip Market,49083,43.24,0.8387096774193549,31,26.0,31.0,31.0,473700.0,51.0,8.0,$237k-$350k,,True,
MI,Allen Park Zip Market,48101,64.23,1.5666666666666667,30,47.0,30.0,30.0,224900.0,28.0,14.0,$112k-$300k,,True,
MI,Livonia Zip Market,48150,63.77,1.5,30,45.0,30.0,30.0,299675.0,22.0,18.0,$150k-$350k,,True,
MI,Livonia Zip Market,48154,61.01,1.4666666666666666,30,44.0,30.0,30.0,324950.0,23.0,12.0,$162k-$350k,,True,
MI,Auburn Hills Zip Market,48326,58.0,0.8333333333333334,30,25.0,30.0,30.0,322475.0,42.0,16.0,$161k-$350k,,True,
MI,Fort Gratiot Zip Market,48059,56.79,0.7,30,21.0,30.0,30.0,320500.0,32.0,10.0,$160k-$350k,,True,
MI,Paw Paw Zip Market,49079,55.55,0.9,30,27.0,30.0,30.0,347225.0,46.0,12.0,$174k-$350k,,True,
MI,Saint Clair Zip Market,48079,53.7,0.9,30,27.0,30.0,30.0,373675.0,39.0,8.0,$187k-$350k,,True,
MI,Detroit Zip Market,48226,45.59,0.9666666666666667,30,29.0,30.0,30.0,375000.0,90.0,4.0,$188k-$350k,,True,
